evidence_id,glyph_id,recording,broadcast,source_video,ordinal,frame,time_s,source,provisional,reported_hamming,assigned_hamming,confidence,overlay_center_x,overlay_center_y,overlay_pitch,overlay_registration,overlay_deviation_px,assignment_basis,verification_status,difference_cells,image,observed_fingerprint,canonical_fingerprint,cell_provenance
e6c5-n-g014-f001178,50,E6C5-N,E6C5-N,E6C5-N.mp4,14,1178,39.2779,ArchiveInvest manual,False,0,0,,240.6,282.6,22.9,subpixel-lattice-fit,1.3238,matches corpus tag,matches repeated corpus observations,,evidence/e6c5-n/g014_f001178.jpg,000000001100000010000000000100010000000000000000000000000000000000000000000000000,000000001100000010000000000100010000000000000000000000000000000000000000000000000,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c5-n-g015-f001184,51,E6C5-N,E6C5-N,E6C5-N.mp4,15,1184,39.4779,ArchiveInvest manual,False,0,0,,240.7,283.9,22.75,subpixel-lattice-fit,1.1866,matches corpus tag,matches repeated corpus observations,,evidence/e6c5-n/g015_f001184.jpg,000000000001000000010000000000000000000100000000000000000000000001000000000001000,000000000001000000010000000000000000000100000000000000000000000001000000000001000,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c5-n-g016-f001190,52,E6C5-N,E6C5-N,E6C5-N.mp4,16,1190,39.6779,ArchiveInvest manual,False,0,0,,241.0,283.9,22.4,subpixel-lattice-fit,1.1292,matches corpus tag,matches repeated corpus observations,,evidence/e6c5-n/g016_f001190.jpg,100000100001000000000000000000010000001000000000001000000000000100000000010100001,100000100001000000000000000000010000001000000000001000000000000100000000010100001,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c6-1-g001-f001295,67,E6C6-1,E6C6-1,E6C6-1.webm,1,1295,43.1667,FFmpeg automatic extraction,True,5,5,0.2767,241.0,233.8,28.8,detector-ring-fit,1.109,automatic nearest glyph,provisional automatic read,"(1,6) (3,4) (5,0) (7,1) (7,2)",evidence/e6c6-1/g001_f001295.jpg,000000000000000100000000000000000000000000000000000000000000000011000000000000000,000000000000000000000000000000010000000000000100000000000000000000000000000000000,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
e6c6-1-g002-f001301,67,E6C6-1,E6C6-1,E6C6-1.webm,2,1301,43.3667,FFmpeg automatic extraction,True,4,4,0.295,241.6,233.1,29.15,detector-ring-fit,0.6005,automatic nearest glyph,provisional automatic read,"(0,3) (3,4) (5,0) (8,5)",evidence/e6c6-1/g002_f001301.jpg,000100000000000000000000000000000000000000000000000000000000000000000000000001000,000000000000000000000000000000010000000000000100000000000000000000000000000000000,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
e6c6-1-g003-f001307,67,E6C6-1,E6C6-1,E6C6-1.webm,3,1307,43.5667,FFmpeg automatic extraction,True,2,2,0.2339,241.7,232.9,29.3,detector-ring-fit,0.9811,automatic nearest glyph,provisional automatic read,"(3,4) (5,0)",evidence/e6c6-1/g003_f001307.jpg,000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000010000000000000100000000000000000000000000000000000,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
e6c6-1-g004-f001313,24,E6C6-1,E6C6-1,E6C6-1.webm,4,1313,43.7667,FFmpeg automatic extraction,True,4,4,0.2484,241.7,232.8,29.45,detector-ring-fit,0.5528,automatic nearest glyph,provisional automatic read,"(1,8) (3,3) (7,2) (8,8)",evidence/e6c6-1/g004_f001313.jpg,000000000000000000000000000000000000000000000000000000000000000001000010000000000,000000000000000001000000000000100000000000000000000000000000000000000010000000001,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
e6c6-1-g005-f001319,123,E6C6-1,E6C6-1,E6C6-1.webm,5,1319,43.9667,FFmpeg automatic extraction,True,2,2,0.2551,241.5,233.2,29.8,detector-ring-fit,0.6124,automatic nearest glyph,provisional automatic read,"(1,7) (8,0)",evidence/e6c6-1/g005_f001319.jpg,000000000000000000000000000000000000000000000000000000010000000000000000000000000,000000000000000010000000000000000000000000000000000000010000000000000000100000000,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
e6c6-1-g006-f001325,123,E6C6-1,E6C6-1,E6C6-1.webm,6,1325,44.1667,FFmpeg automatic extraction,True,4,4,0.2246,241.1,233.0,29.9,detector-ring-fit,0.7194,automatic nearest glyph,provisional automatic read,"(0,3) (1,7) (3,3) (8,0)",evidence/e6c6-1/g006_f001325.jpg,000100000000000000000000000000100000000000000000000000010000000000000000000000000,000000000000000010000000000000000000000000000000000000010000000000000000100000000,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
e6c6-1-g007-f001331,112,E6C6-1,E6C6-1,E6C6-1.webm,7,1331,44.3667,FFmpeg automatic extraction,True,4,4,0.2207,241.1,233.0,29.9,detector-ring-fit,1.3407,automatic nearest glyph,provisional automatic read,"(3,5) (4,2) (5,0) (7,6)",evidence/e6c6-1/g007_f001331.jpg,000001000000000000000000000000000000001000000000000000000010000000000000000000000,000001000000000000000000000000001000000000000100000000000010000000000100000000000,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
e6c6-1-g008-f001337,126,E6C6-1,E6C6-1,E6C6-1.webm,8,1337,44.5667,FFmpeg automatic extraction,True,0,0,0.2414,242.1,234.0,29.85,detector-ring-fit,1.4188,automatic nearest glyph,provisional automatic read,,evidence/e6c6-1/g008_f001337.jpg,000000000000000000000000000000000000001000000000100000000000000001000010001000100,000000000000000000000000000000000000001000000000100000000000000001000010001000100,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
e6c6-1-g009-f001343,112,E6C6-1,E6C6-1,E6C6-1.webm,9,1343,44.7667,FFmpeg automatic extraction,True,0,0,0.2252,242.1,234.0,29.85,detector-ring-fit,1.3031,automatic nearest glyph,provisional automatic read,,evidence/e6c6-1/g009_f001343.jpg,000001000000000000000000000000001000000000000100000000000010000000000100000000000,000001000000000000000000000000001000000000000100000000000010000000000100000000000,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
e6c6-1-g010-f001349,38,E6C6-1,E6C6-1,E6C6-1.webm,10,1349,44.9667,FFmpeg automatic extraction,True,0,0,0.2309,241.8,233.1,29.45,detector-ring-fit,1.3493,automatic nearest glyph,provisional automatic read,,evidence/e6c6-1/g010_f001349.jpg,000000000000000000000000000000001000000010000000100001000000010001000000000000000,000000000000000000000000000000001000000010000000100001000000010001000000000000000,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
e6c6-1-g011-f001355,39,E6C6-1,E6C6-1,E6C6-1.webm,11,1355,45.1667,FFmpeg automatic extraction,True,3,3,0.2117,242.3,233.9,28.9,detector-ring-fit,1.3124,automatic nearest glyph,provisional automatic read,"(3,0) (7,8) (8,8)",evidence/e6c6-1/g011_f001355.jpg,000101000001000000010000000000000000000000100100000000000000000000000000000000000,000101000001000000010000000100000000000000100100000000000000000000000001000000001,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
e6c6-1-g012-f001361,131,E6C6-1,E6C6-1,E6C6-1.webm,12,1361,45.3667,FFmpeg automatic extraction,True,3,3,0.1596,241.8,233.1,29.45,detector-ring-fit,1.6862,automatic nearest glyph,provisional automatic read,"(0,0) (8,7) (8,8)",evidence/e6c6-1/g012_f001361.jpg,000000000000000000000000000000000000000001000100000000000000000010000000000001000,100000000000000000000000000000000000000001000100000000000000000010000000000001011,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
e6c6-1-g013-f001367,41,E6C6-1,E6C6-1,E6C6-1.webm,13,1367,45.5667,FFmpeg automatic extraction,True,1,1,0.1934,241.8,233.1,29.45,detector-ring-fit,1.4407,automatic nearest glyph,provisional automatic read,"(8,8)",evidence/e6c6-1/g013_f001367.jpg,000101000010000010010000001000000000001010000100000000000000000000000010000100000,000101000010000010010000001000000000001010000100000000000000000000000010000100001,detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond carrier-diamond carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit carrier-diamond detector-ring-fit detector-ring-fit detector-ring-fit detector-ring-fit
