glyph_id,recording,broadcast,cycle,track,ordinal,frame,time_s,source,provisional,hamming_distance,confidence,assignment_basis,verification_status,observed_fingerprint
41,E6C5-2J,E6C5-2J,E6C5,Side,13,1504,50.1333,FFmpeg automatic extraction,True,1,0.2066,automatic nearest glyph,provisional automatic read,000101000010000010010000001000000000001010000100000000000000000000000010000100000
42,E6C5-2J,E6C5-2J,E6C5,Side,14,1510,50.3333,FFmpeg automatic extraction,True,2,0.1963,automatic nearest glyph,provisional automatic read,000000000001000010000000000100010000000000000000000001100000000000000000000100000
43,E6C5-2J,E6C5-2J,E6C5,Side,15,1516,50.5333,FFmpeg automatic extraction,True,3,0.1743,automatic nearest glyph,provisional automatic read,100101000000000000100000011000100000001100000000010000000000011000000010000000000
44,E6C5-2J,E6C5-2J,E6C5,Side,16,1522,50.7333,FFmpeg automatic extraction,True,3,0.1787,automatic nearest glyph,provisional automatic read,010000000010000000000000000000000000000000000000011000000000000010000000000000000
45,E6C5-2J,E6C5-2J,E6C5,Side,17,1528,50.9333,FFmpeg automatic extraction,True,2,0.1832,automatic nearest glyph,provisional automatic read,000000000000000100010000000100011001001001000000100000000000001000000000001000001
46,E6C5-2J,E6C5-2J,E6C5,Side,18,1534,51.1333,FFmpeg automatic extraction,True,1,0.2024,automatic nearest glyph,provisional automatic read,000000101100000110000000000000000000000100000000100001000000011000000000000000000
47,E6C5-2J,E6C5-2J,E6C5,Side,19,1540,51.3333,FFmpeg automatic extraction,True,1,0.1873,automatic nearest glyph,provisional automatic read,000001000011000010000000010100000000001100000000000000000010000000000000000000001
48,E6C5-2J,E6C5-2J,E6C5,Side,20,1546,51.5333,FFmpeg automatic extraction,True,0,0.1942,automatic nearest glyph,provisional automatic read,011000000000000000000010000000101000001010000000000000000000001010000000000000000
49,E6C5-2J,E6C5-2J,E6C5,Side,21,1552,51.7333,FFmpeg automatic extraction,True,2,0.1847,automatic nearest glyph,provisional automatic read,001000000000000000100000011000101000000000000000000000100000000000000100000100000
50,E6C5-2J,E6C5-2J,E6C5,Side,22,1558,51.9333,FFmpeg automatic extraction,True,0,0.1928,automatic nearest glyph,provisional automatic read,000000001100000010000000000100010000000000000000000000000000000000000000000000000
51,E6C5-2J,E6C5-2J,E6C5,Side,23,1564,52.1333,FFmpeg automatic extraction,True,0,0.1979,automatic nearest glyph,provisional automatic read,000000000001000000010000000000000000000100000000000000000000000001000000000001000
120,E6C5-3L,E6C5-3L,E6C5,Unknown,1,995,33.1667,FFmpeg automatic extraction,True,3,0.2357,automatic nearest glyph,provisional automatic read,000100000000000000000000000000100000000000000000100000000000010000000000100001000
55,E6C5-3L,E6C5-3L,E6C5,Unknown,2,1001,33.3667,FFmpeg automatic extraction,True,5,0.2323,automatic nearest glyph,provisional automatic read,000000000001000000000000001100110000000000000000000000000000000000000000000000000
122,E6C5-3L,E6C5-3L,E6C5,Unknown,3,1007,33.5667,FFmpeg automatic extraction,True,3,0.2417,automatic nearest glyph,provisional automatic read,000000000000000000000010001000000000000000000000000000000000001001000000000000000
123,E6C5-3L,E6C5-3L,E6C5,Unknown,4,1013,33.7667,FFmpeg automatic extraction,True,2,0.2581,automatic nearest glyph,provisional automatic read,000000000000000000000000000000000000000000000000000000010000000000000000000000000
124,E6C5-3L,E6C5-3L,E6C5,Unknown,5,1019,33.9667,FFmpeg automatic extraction,True,3,0.2472,automatic nearest glyph,provisional automatic read,000100000000000000000000000000100001000000000000000000010010000000000000000000000
125,E6C5-3L,E6C5-3L,E6C5,Unknown,6,1025,34.1667,FFmpeg automatic extraction,True,2,0.2164,automatic nearest glyph,provisional automatic read,000001000000000010000000000000000000001000000000010000000010000000000000000000000
126,E6C5-3L,E6C5-3L,E6C5,Unknown,7,1031,34.3667,FFmpeg automatic extraction,True,0,0.2015,automatic nearest glyph,provisional automatic read,000000000000000000000000000000000000001000000000100000000000000001000010001000100
112,E6C5-3L,E6C5-3L,E6C5,Unknown,8,1037,34.5667,FFmpeg automatic extraction,True,0,0.2028,automatic nearest glyph,provisional automatic read,000001000000000000000000000000001000000000000100000000000010000000000100000000000
38,E6C5-3L,E6C5-3L,E6C5,Unknown,9,1043,34.7667,FFmpeg automatic extraction,True,0,0.2321,automatic nearest glyph,provisional automatic read,000000000000000000000000000000001000000010000000100001000000010001000000000000000
39,E6C5-3L,E6C5-3L,E6C5,Unknown,10,1049,34.9667,FFmpeg automatic extraction,True,1,0.2335,automatic nearest glyph,provisional automatic read,000101000001000000010000000100000000000000100100000000000000000000000000000000001
131,E6C5-3L,E6C5-3L,E6C5,Unknown,11,1055,35.1667,FFmpeg automatic extraction,True,2,0.2081,automatic nearest glyph,provisional automatic read,100000000000000000000000000000000000000001000100000000000000000010000000000001000
41,E6C5-3L,E6C5-3L,E6C5,Unknown,12,1061,35.3667,FFmpeg automatic extraction,True,0,0.1904,automatic nearest glyph,provisional automatic read,000101000010000010010000001000000000001010000100000000000000000000000010000100001
42,E6C5-3L,E6C5-3L,E6C5,Unknown,13,1067,35.5667,FFmpeg automatic extraction,True,2,0.1794,automatic nearest glyph,provisional automatic read,000000000001000010000000000100010000000000000000000001100000000000000000000100000
43,E6C5-3L,E6C5-3L,E6C5,Unknown,14,1073,35.7667,FFmpeg automatic extraction,True,3,0.203,automatic nearest glyph,provisional automatic read,100101000000000000100000011000100000001100000000010000000000011000000010000000000
44,E6C5-3L,E6C5-3L,E6C5,Unknown,15,1079,35.9667,FFmpeg automatic extraction,True,2,0.1993,automatic nearest glyph,provisional automatic read,000001000110000000000000000000000000000000000000011000000000000010000000000000000
45,E6C5-3L,E6C5-3L,E6C5,Unknown,16,1085,36.1667,FFmpeg automatic extraction,True,1,0.2211,automatic nearest glyph,provisional automatic read,010000000000000100010000000100011001001001000000100000000000001000000000001000001
46,E6C5-3L,E6C5-3L,E6C5,Unknown,17,1091,36.3667,FFmpeg automatic extraction,True,1,0.2223,automatic nearest glyph,provisional automatic read,000000101100000110000000000000000000000100000000100001000000011000000000000000000
47,E6C5-3L,E6C5-3L,E6C5,Unknown,18,1097,36.5667,FFmpeg automatic extraction,True,1,0.1936,automatic nearest glyph,provisional automatic read,000001000011000010000000010100000000001100000000000000000010000000000000000000001
48,E6C5-3L,E6C5-3L,E6C5,Unknown,19,1103,36.7667,FFmpeg automatic extraction,True,0,0.2136,automatic nearest glyph,provisional automatic read,011000000000000000000010000000101000001010000000000000000000001010000000000000000
49,E6C5-3L,E6C5-3L,E6C5,Unknown,20,1109,36.9667,FFmpeg automatic extraction,True,2,0.2005,automatic nearest glyph,provisional automatic read,001000000000000000100000011000101000000000000000000000100000000000000100000100000
50,E6C5-3L,E6C5-3L,E6C5,Unknown,21,1115,37.1667,FFmpeg automatic extraction,True,0,0.2075,automatic nearest glyph,provisional automatic read,000000001100000010000000000100010000000000000000000000000000000000000000000000000
51,E6C5-3L,E6C5-3L,E6C5,Unknown,22,1121,37.3667,FFmpeg automatic extraction,True,0,0.2341,automatic nearest glyph,provisional automatic read,000000000001000000010000000000000000000100000000000000000000000001000000000001000
133,E6C5-3L,E6C5-3L,E6C5,Unknown,23,1127,37.5667,FFmpeg automatic extraction,True,2,0.1804,automatic nearest glyph,provisional automatic read,100000100001000000000000000000010000001000000000001000000000000000000000000100000
112,E6C5-N,E6C5-N,E6C5,Side,1,1105,36.8446,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000000000000000000000000001000000000000100000000000010000000000100000000000
38,E6C5-N,E6C5-N,E6C5,Side,2,1107,36.9113,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000000000000001000000010000000100001000000010001000000000000000
39,E6C5-N,E6C5-N,E6C5,Side,3,1112,37.078,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000101000001000000010000000100000000000000100100000000000000000000000001000000001
40,E6C5-N,E6C5-N,E6C5,Side,4,1118,37.278,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000000000000001000000000000000000000001000100000000000000000010000000000001011
41,E6C5-N,E6C5-N,E6C5,Side,5,1124,37.478,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000101000010000010010000001000000000001010000100000000000000000000000010000100001
42,E6C5-N,E6C5-N,E6C5,Side,6,1130,37.678,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000101000010000000000100010000000000000000000001100000000000000000000100010
43,E6C5-N,E6C5-N,E6C5,Side,7,1136,37.8779,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100101000000000001100000011000100000001100000000010000000000011000000010000000011
44,E6C5-N,E6C5-N,E6C5,Side,8,1142,38.0779,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010001000110000000000000000000000000000000000000011000000000000010000000000000010
45,E6C5-N,E6C5-N,E6C5,Side,9,1148,38.2779,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000000000000100010000000100011001001001000000100000000000001000000000001000011
46,E6C5-N,E6C5-N,E6C5,Side,10,1154,38.4779,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000101100000110000000000000000000000100000000100001000000011000000000000000010
47,E6C5-N,E6C5-N,E6C5,Side,11,1160,38.6779,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000011000010000000010100000000001100000000000000000010000000000001000000001
48,E6C5-N,E6C5-N,E6C5,Side,12,1166,38.8779,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,011000000000000000000010000000101000001010000000000000000000001010000000000000000
49,E6C5-N,E6C5-N,E6C5,Side,13,1173,39.1113,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000000000000000100000011000101000000000000000000000100000000100000101000100000
50,E6C5-N,E6C5-N,E6C5,Side,14,1178,39.2779,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000001100000010000000000100010000000000000000000000000000000000000000000000000
51,E6C5-N,E6C5-N,E6C5,Side,15,1184,39.4779,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000001000000010000000000000000000100000000000000000000000001000000000001000
52,E6C5-N,E6C5-N,E6C5,Side,16,1190,39.6779,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000100001000000000000000000010000001000000000001000000000000100000000010100001
67,E6C6-1,E6C6-1,E6C6,Unknown,1,1295,43.1667,FFmpeg automatic extraction,True,5,0.2767,automatic nearest glyph,provisional automatic read,000000000000000100000000000000000000000000000000000000000000000011000000000000000
67,E6C6-1,E6C6-1,E6C6,Unknown,2,1301,43.3667,FFmpeg automatic extraction,True,4,0.295,automatic nearest glyph,provisional automatic read,000100000000000000000000000000000000000000000000000000000000000000000000000001000
67,E6C6-1,E6C6-1,E6C6,Unknown,3,1307,43.5667,FFmpeg automatic extraction,True,2,0.2339,automatic nearest glyph,provisional automatic read,000000000000000000000000000000000000000000000000000000000000000000000000000000000
24,E6C6-1,E6C6-1,E6C6,Unknown,4,1313,43.7667,FFmpeg automatic extraction,True,4,0.2484,automatic nearest glyph,provisional automatic read,000000000000000000000000000000000000000000000000000000000000000001000010000000000
123,E6C6-1,E6C6-1,E6C6,Unknown,5,1319,43.9667,FFmpeg automatic extraction,True,2,0.2551,automatic nearest glyph,provisional automatic read,000000000000000000000000000000000000000000000000000000010000000000000000000000000
123,E6C6-1,E6C6-1,E6C6,Unknown,6,1325,44.1667,FFmpeg automatic extraction,True,4,0.2246,automatic nearest glyph,provisional automatic read,000100000000000000000000000000100000000000000000000000010000000000000000000000000
112,E6C6-1,E6C6-1,E6C6,Unknown,7,1331,44.3667,FFmpeg automatic extraction,True,4,0.2207,automatic nearest glyph,provisional automatic read,000001000000000000000000000000000000001000000000000000000010000000000000000000000
126,E6C6-1,E6C6-1,E6C6,Unknown,8,1337,44.5667,FFmpeg automatic extraction,True,0,0.2414,automatic nearest glyph,provisional automatic read,000000000000000000000000000000000000001000000000100000000000000001000010001000100
112,E6C6-1,E6C6-1,E6C6,Unknown,9,1343,44.7667,FFmpeg automatic extraction,True,0,0.2252,automatic nearest glyph,provisional automatic read,000001000000000000000000000000001000000000000100000000000010000000000100000000000
38,E6C6-1,E6C6-1,E6C6,Unknown,10,1349,44.9667,FFmpeg automatic extraction,True,0,0.2309,automatic nearest glyph,provisional automatic read,000000000000000000000000000000001000000010000000100001000000010001000000000000000
39,E6C6-1,E6C6-1,E6C6,Unknown,11,1355,45.1667,FFmpeg automatic extraction,True,3,0.2117,automatic nearest glyph,provisional automatic read,000101000001000000010000000000000000000000100100000000000000000000000000000000000
131,E6C6-1,E6C6-1,E6C6,Unknown,12,1361,45.3667,FFmpeg automatic extraction,True,3,0.1596,automatic nearest glyph,provisional automatic read,000000000000000000000000000000000000000001000100000000000000000010000000000001000
41,E6C6-1,E6C6-1,E6C6,Unknown,13,1367,45.5667,FFmpeg automatic extraction,True,1,0.1934,automatic nearest glyph,provisional automatic read,000101000010000010010000001000000000001010000100000000000000000000000010000100000
42,E6C6-1,E6C6-1,E6C6,Unknown,14,1373,45.7667,FFmpeg automatic extraction,True,2,0.2062,automatic nearest glyph,provisional automatic read,000000000001000010000000000100010000000000000000000001100000000000000000000100000
43,E6C6-1,E6C6-1,E6C6,Unknown,15,1379,45.9667,FFmpeg automatic extraction,True,3,0.2243,automatic nearest glyph,provisional automatic read,100101000000000000100000011000100000001100000000010000000000011000000010000000000
44,E6C6-1,E6C6-1,E6C6,Unknown,16,1385,46.1667,FFmpeg automatic extraction,True,2,0.1977,automatic nearest glyph,provisional automatic read,010001000010000000000000000000000000000000000000011000000000000010000000000000000
45,E6C6-1,E6C6-1,E6C6,Unknown,17,1391,46.3667,FFmpeg automatic extraction,True,2,0.182,automatic nearest glyph,provisional automatic read,010000000000000100010000000100011001001001000000100000000000001000000000001000000
46,E6C6-1,E6C6-1,E6C6,Unknown,18,1397,46.5667,FFmpeg automatic extraction,True,1,0.2062,automatic nearest glyph,provisional automatic read,000000101100000110000000000000000000000100000000100001000000011000000000000000000
47,E6C6-1,E6C6-1,E6C6,Unknown,19,1403,46.7667,FFmpeg automatic extraction,True,2,0.1961,automatic nearest glyph,provisional automatic read,000001000011000010000000010100000000001100000000000000000010000000000000000000000
48,E6C6-1,E6C6-1,E6C6,Unknown,20,1409,46.9667,FFmpeg automatic extraction,True,0,0.2013,automatic nearest glyph,provisional automatic read,011000000000000000000010000000101000001010000000000000000000001010000000000000000
49,E6C6-1,E6C6-1,E6C6,Unknown,21,1415,47.1667,FFmpeg automatic extraction,True,1,0.1987,automatic nearest glyph,provisional automatic read,001000000000000000100000011000101000000000000000000000100000000000000101000100000
50,E6C6-1,E6C6-1,E6C6,Unknown,22,1421,47.3667,FFmpeg automatic extraction,True,0,0.2042,automatic nearest glyph,provisional automatic read,000000001100000010000000000100010000000000000000000000000000000000000000000000000
51,E6C6-1,E6C6-1,E6C6,Unknown,23,1427,47.5667,FFmpeg automatic extraction,True,0,0.2315,automatic nearest glyph,provisional automatic read,000000000001000000010000000000000000000100000000000000000000000001000000000001000
117,E6C6-11,E6C6-11,E6C6,Side,1,418,13.9333,FFmpeg automatic extraction,True,0,0.2349,automatic nearest glyph,provisional automatic read,000000000011000000100000000100010000001010100000000000100000000010000100001000000
118,E6C6-11,E6C6-11,E6C6,Side,2,424,14.1333,FFmpeg automatic extraction,True,0,0.2427,automatic nearest glyph,provisional automatic read,000000000000000001000000000000000000000000000000101001000000000000000110000100000
119,E6C6-11,E6C6-11,E6C6,Side,3,430,14.3333,FFmpeg automatic extraction,True,1,0.2028,automatic nearest glyph,provisional automatic read,000000000001000100000000010000110000001000000100000001000000000011000000100000000
120,E6C6-11,E6C6-11,E6C6,Side,4,436,14.5333,FFmpeg automatic extraction,True,0,0.1985,automatic nearest glyph,provisional automatic read,000100000100000000000010000000100000000010000000100000000000010000000000100001000
121,E6C6-11,E6C6-11,E6C6,Side,5,442,14.7333,FFmpeg automatic extraction,True,3,0.2213,automatic nearest glyph,provisional automatic read,000000000000000000010000001100110000000000000100001000000000000000000000000000000
122,E6C6-11,E6C6-11,E6C6,Side,6,448,14.9333,FFmpeg automatic extraction,True,1,0.2107,automatic nearest glyph,provisional automatic read,000000000000000000100010001000000000000000000000000000000000001001000010000000000
123,E6C6-11,E6C6-11,E6C6,Side,7,454,15.1333,FFmpeg automatic extraction,True,0,0.2188,automatic nearest glyph,provisional automatic read,000000000000000010000000000000000000000000000000000000010000000000000000100000000
124,E6C6-11,E6C6-11,E6C6,Side,8,460,15.3333,FFmpeg automatic extraction,True,1,0.2042,automatic nearest glyph,provisional automatic read,000100000000000000000000000000100001000010000000000000010010000000000000010000000
125,E6C6-11,E6C6-11,E6C6,Side,9,466,15.5333,FFmpeg automatic extraction,True,0,0.2182,automatic nearest glyph,provisional automatic read,000001000000000010000000000000000000001010000000010000000010000100000000000000000
126,E6C6-11,E6C6-11,E6C6,Side,10,472,15.7333,FFmpeg automatic extraction,True,0,0.202,automatic nearest glyph,provisional automatic read,000000000000000000000000000000000000001000000000100000000000000001000010001000100
112,E6C6-11,E6C6-11,E6C6,Side,11,478,15.9333,FFmpeg automatic extraction,True,0,0.2335,automatic nearest glyph,provisional automatic read,000001000000000000000000000000001000000000000100000000000010000000000100000000000
38,E6C6-11,E6C6-11,E6C6,Side,12,484,16.1333,FFmpeg automatic extraction,True,0,0.237,automatic nearest glyph,provisional automatic read,000000000000000000000000000000001000000010000000100001000000010001000000000000000
39,E6C6-11,E6C6-11,E6C6,Side,13,490,16.3333,FFmpeg automatic extraction,True,1,0.1629,automatic nearest glyph,provisional automatic read,000101000001000000010000000100000000000000100100000000000000000000000001000000000
131,E6C6-11,E6C6-11,E6C6,Side,14,496,16.5333,FFmpeg automatic extraction,True,2,0.1916,automatic nearest glyph,provisional automatic read,100000000000000000000000000000000000000001000100000000000000000010000000000001000
41,E6C6-11,E6C6-11,E6C6,Side,15,502,16.7333,FFmpeg automatic extraction,True,0,0.216,automatic nearest glyph,provisional automatic read,000101000010000010010000001000000000001010000100000000000000000000000010000100001
42,E6C6-11,E6C6-11,E6C6,Side,16,508,16.9333,FFmpeg automatic extraction,True,2,0.2298,automatic nearest glyph,provisional automatic read,000000000001000010000000000100010000000000000000000001100000000000000000000100000
43,E6C6-11,E6C6-11,E6C6,Side,17,514,17.1333,FFmpeg automatic extraction,True,2,0.1906,automatic nearest glyph,provisional automatic read,100101000000000001100000011000100000001100000000010000000000011000000010000000000
44,E6C6-11,E6C6-11,E6C6,Side,18,520,17.3333,FFmpeg automatic extraction,True,1,0.1865,automatic nearest glyph,provisional automatic read,010001000110000000000000000000000000000000000000011000000000000010000000000000000
45,E6C6-11,E6C6-11,E6C6,Side,19,526,17.5333,FFmpeg automatic extraction,True,2,0.2081,automatic nearest glyph,provisional automatic read,010000000000000100010000000100011001001001000000100000000000001000000000001000000
46,E6C6-11,E6C6-11,E6C6,Side,20,532,17.7333,FFmpeg automatic extraction,True,1,0.1883,automatic nearest glyph,provisional automatic read,000000101100000110000000000000000000000100000000100001000000011000000000000000000
47,E6C6-11,E6C6-11,E6C6,Side,21,538,17.9333,FFmpeg automatic extraction,True,1,0.2011,automatic nearest glyph,provisional automatic read,000001000011000010000000010100000000001100000000000000000010000000000000000000001
48,E6C6-11,E6C6-11,E6C6,Side,22,544,18.1333,FFmpeg automatic extraction,True,0,0.2036,automatic nearest glyph,provisional automatic read,011000000000000000000010000000101000001010000000000000000000001010000000000000000
49,E6C6-11,E6C6-11,E6C6,Side,23,550,18.3333,FFmpeg automatic extraction,True,2,0.2068,automatic nearest glyph,provisional automatic read,001000000000000000100000011000101000000000000000000000100000000000000100000100000
50,E6C6-11,E6C6-11,E6C6,Side,24,556,18.5333,FFmpeg automatic extraction,True,1,0.2162,automatic nearest glyph,provisional automatic read,000000001000000010000000000100010000000000000000000000000000000000000000000000000
51,E6C6-11,E6C6-11,E6C6,Side,25,562,18.7333,FFmpeg automatic extraction,True,0,0.2437,automatic nearest glyph,provisional automatic read,000000000001000000010000000000000000000100000000000000000000000001000000000001000
133,E6C6-11,E6C6-11,E6C6,Side,26,565,18.8333,FFmpeg automatic extraction,True,1,0.2311,automatic nearest glyph,provisional automatic read,100000100001000000000000000000010000001000000000001000000000000100000000000100000
119,E6C6-1R,E6C6-1R,E6C6,Side,1,484,16.1333,FFmpeg automatic extraction,True,0,0.2199,automatic nearest glyph,provisional automatic read,000000000001000100000000010000110000001000000100000001000000000011000000100000001
120,E6C6-1R,E6C6-1R,E6C6,Side,2,490,16.3333,FFmpeg automatic extraction,True,0,0.2286,automatic nearest glyph,provisional automatic read,000100000100000000000010000000100000000010000000100000000000010000000000100001000
121,E6C6-1R,E6C6-1R,E6C6,Side,3,496,16.5333,FFmpeg automatic extraction,True,2,0.18,automatic nearest glyph,provisional automatic read,000000000001000000010000001100110000000000000100001000000000000000000000000000000
122,E6C6-1R,E6C6-1R,E6C6,Side,4,502,16.7333,FFmpeg automatic extraction,True,1,0.1977,automatic nearest glyph,provisional automatic read,000000000000000000100010001000000000000000000000000000000000001001000010000000000
123,E6C6-1R,E6C6-1R,E6C6,Side,5,508,16.9333,FFmpeg automatic extraction,True,1,0.2003,automatic nearest glyph,provisional automatic read,000000000000000010000000000000000000000000000000000000010000000000000000000000000
124,E6C6-1R,E6C6-1R,E6C6,Side,6,514,17.1333,FFmpeg automatic extraction,True,0,0.2009,automatic nearest glyph,provisional automatic read,000100000100000000000000000000100001000010000000000000010010000000000000010000000
125,E6C6-1R,E6C6-1R,E6C6,Side,7,520,17.3333,FFmpeg automatic extraction,True,1,0.202,automatic nearest glyph,provisional automatic read,000001000000000010000000000000000000001010000000010000000010000000000000000000000
126,E6C6-1R,E6C6-1R,E6C6,Side,8,526,17.5333,FFmpeg automatic extraction,True,0,0.2217,automatic nearest glyph,provisional automatic read,000000000000000000000000000000000000001000000000100000000000000001000010001000100
112,E6C6-1R,E6C6-1R,E6C6,Side,9,532,17.7333,FFmpeg automatic extraction,True,0,0.1971,automatic nearest glyph,provisional automatic read,000001000000000000000000000000001000000000000100000000000010000000000100000000000
38,E6C6-1R,E6C6-1R,E6C6,Side,10,538,17.9333,FFmpeg automatic extraction,True,0,0.228,automatic nearest glyph,provisional automatic read,000000000000000000000000000000001000000010000000100001000000010001000000000000000
39,E6C6-1R,E6C6-1R,E6C6,Side,11,544,18.1333,FFmpeg automatic extraction,True,0,0.2186,automatic nearest glyph,provisional automatic read,000101000001000000010000000100000000000000100100000000000000000000000001000000001
40,E6C6-1R,E6C6-1R,E6C6,Side,12,550,18.3333,FFmpeg automatic extraction,True,1,0.1494,automatic nearest glyph,provisional automatic read,100000000000000001000000000000000000000001000100000000000000000010000000000001010
41,E6C6-1R,E6C6-1R,E6C6,Side,13,556,18.5333,FFmpeg automatic extraction,True,1,0.1934,automatic nearest glyph,provisional automatic read,000101000010000010010000001000000000001010000100000000000000000000000010000100000
42,E6C6-1R,E6C6-1R,E6C6,Side,14,562,18.7333,FFmpeg automatic extraction,True,2,0.2172,automatic nearest glyph,provisional automatic read,000000000001000010000000000100010000000000000000000001100000000000000000000100000
43,E6C6-1R,E6C6-1R,E6C6,Side,15,568,18.9333,FFmpeg automatic extraction,True,3,0.2018,automatic nearest glyph,provisional automatic read,100101000000000000100000011000100000001100000000010000000000011000000010000000000
44,E6C6-1R,E6C6-1R,E6C6,Side,16,574,19.1333,FFmpeg automatic extraction,True,2,0.2052,automatic nearest glyph,provisional automatic read,010001000010000000000000000000000000000000000000011000000000000010000000000000000
45,E6C6-1R,E6C6-1R,E6C6,Side,17,580,19.3333,FFmpeg automatic extraction,True,1,0.192,automatic nearest glyph,provisional automatic read,010000000000000100010000000100011001001001000000100000000000001000000000001000010
46,E6C6-1R,E6C6-1R,E6C6,Side,18,586,19.5333,FFmpeg automatic extraction,True,1,0.1781,automatic nearest glyph,provisional automatic read,000000101100000110000000000000000000000100000000100001000000011000000000000000000
47,E6C6-1R,E6C6-1R,E6C6,Side,19,592,19.7333,FFmpeg automatic extraction,True,1,0.2072,automatic nearest glyph,provisional automatic read,000001000011000010000000010100000000001100000000000000000010000000000000000000001
48,E6C6-1R,E6C6-1R,E6C6,Side,20,598,19.9333,FFmpeg automatic extraction,True,0,0.2011,automatic nearest glyph,provisional automatic read,011000000000000000000010000000101000001010000000000000000000001010000000000000000
49,E6C6-1R,E6C6-1R,E6C6,Side,21,604,20.1333,FFmpeg automatic extraction,True,0,0.2048,automatic nearest glyph,provisional automatic read,001000000000000000100000011000101000000000000000000000100000000100000101000100000
50,E6C6-1R,E6C6-1R,E6C6,Side,22,610,20.3333,FFmpeg automatic extraction,True,0,0.2125,automatic nearest glyph,provisional automatic read,000000001100000010000000000100010000000000000000000000000000000000000000000000000
51,E6C6-1R,E6C6-1R,E6C6,Side,23,615,20.5,FFmpeg automatic extraction,True,0,0.2311,automatic nearest glyph,provisional automatic read,000000000001000000010000000000000000000100000000000000000000000001000000000001000
119,E6C6-21,E6C6-21,E6C6,Side,1,499,16.6333,FFmpeg automatic extraction,True,2,0.2323,automatic nearest glyph,provisional automatic read,000000000001000100000000010000110000001000000100000001000000000011000000000000000
120,E6C6-21,E6C6-21,E6C6,Side,2,505,16.8333,FFmpeg automatic extraction,True,2,0.2388,automatic nearest glyph,provisional automatic read,000100000000000000000010000000100000000010000000100000000000010000000000000001000
121,E6C6-21,E6C6-21,E6C6,Side,3,511,17.0333,FFmpeg automatic extraction,True,2,0.1794,automatic nearest glyph,provisional automatic read,000000000001000000010000001100110000000000000100001000000000000000000000000000000
122,E6C6-21,E6C6-21,E6C6,Side,4,517,17.2333,FFmpeg automatic extraction,True,1,0.2024,automatic nearest glyph,provisional automatic read,000000000000000000100010001000000000000000000000000000000000001001000010000000000
123,E6C6-21,E6C6-21,E6C6,Side,5,523,17.4333,FFmpeg automatic extraction,True,1,0.2109,automatic nearest glyph,provisional automatic read,000000000000000010000000000000000000000000000000000000010000000000000000000000000
124,E6C6-21,E6C6-21,E6C6,Side,6,529,17.6333,FFmpeg automatic extraction,True,2,0.1999,automatic nearest glyph,provisional automatic read,000100000000000000000000000000100001000010000000000000010010000000000000000000000
125,E6C6-21,E6C6-21,E6C6,Side,7,535,17.8333,FFmpeg automatic extraction,True,1,0.1889,automatic nearest glyph,provisional automatic read,000001000000000010000000000000000000001010000000010000000010000000000000000000000
126,E6C6-21,E6C6-21,E6C6,Side,8,541,18.0333,FFmpeg automatic extraction,True,0,0.2136,automatic nearest glyph,provisional automatic read,000000000000000000000000000000000000001000000000100000000000000001000010001000100
112,E6C6-21,E6C6-21,E6C6,Side,9,547,18.2333,FFmpeg automatic extraction,True,0,0.1769,automatic nearest glyph,provisional automatic read,000001000000000000000000000000001000000000000100000000000010000000000100000000000
38,E6C6-21,E6C6-21,E6C6,Side,10,553,18.4333,FFmpeg automatic extraction,True,0,0.2054,automatic nearest glyph,provisional automatic read,000000000000000000000000000000001000000010000000100001000000010001000000000000000
39,E6C6-21,E6C6-21,E6C6,Side,11,559,18.6333,FFmpeg automatic extraction,True,0,0.2079,automatic nearest glyph,provisional automatic read,000101000001000000010000000100000000000000100100000000000000000000000001000000001
131,E6C6-21,E6C6-21,E6C6,Side,12,565,18.8333,FFmpeg automatic extraction,True,2,0.1307,automatic nearest glyph,provisional automatic read,100000000000000000000000000000000000000001000100000000000000000010000000000001000
41,E6C6-21,E6C6-21,E6C6,Side,13,571,19.0333,FFmpeg automatic extraction,True,1,0.1716,automatic nearest glyph,provisional automatic read,000101000010000010010000001000000000001010000100000000000000000000000010000100000
42,E6C6-21,E6C6-21,E6C6,Side,14,577,19.2333,FFmpeg automatic extraction,True,0,0.2105,automatic nearest glyph,provisional automatic read,000000000101000010000000000100010000000000000000000001100000000000000000000100010
