recording,ordinal,frame,source_video,source_sha256,method,review_status,overlay_enabled,corpus_fingerprint,detected_fingerprint,hamming_to_corpus,detector_separation,comparison,center_x,center_y,pitch_x,pitch_y,fit_score_x,fit_score_y
E6C4-V,7,671,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,000000000010000000000000010000000000000000100000001000010000000001000101000100010,000000000010000000000000010000000000000000100000001000010010000001000101000100010,1,0.1059,near support,239.0,275.0,30.0,30.0,26.5854,29.1871
E6C4-V,8,677,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000011000000000000000000000000000100000000000010000000000000000000000,000000001010000111000000001000100001000111000000000001000000011000000001001001001,19,0.1156,disagreement,270.0,274.0,32.0,32.0,23.3575,32.9008
E6C4-V,9,678,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000000000100000000010000000010000110000011000000000000100000,110001110100000001100000000100010000000001100100001000110000001100000000100000000,21,0.1482,disagreement,207.0,274.0,33.5,32.5,22.215,26.809
E6C4-V,10,689,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000010000000000000000000000000010000000000001000000010000000000,011001001000000001000000001000000001000100000000100001000000001000000001111101111,22,0.1486,disagreement,273.0,309.0,35.5,35.5,25.0502,24.8258
E6C4-V,11,690,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,000000010010000100000000000000000000000001000000000001000000000001000000000000000,000000101100000001000000001000000001001010000000000001000000001010000001000000001,17,0.1181,disagreement,273.0,274.0,35.5,35.5,26.0258,31.0458
E6C4-V,12,696,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,010000110100000000000010000100000000000000100000101001000000000000000101100100100,111101111100000101000000001000100001000100000000101001000010011000000011000001011,25,0.1733,disagreement,273.0,243.0,37.5,37.5,27.8406,30.5494
E6C4-V,13,707,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,001100000000000000000010000000000000000001000000000000000000000010000000011000000,011000101000000111000000011000000001001010000000100001000000001000000000110000101,22,0.1474,disagreement,281.0,273.0,30.0,40.0,26.12,30.4038
E6C4-V,14,708,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,010100000000000111000000000100001000000000000100010000000010001000000000001001100,010101000000000111000000010100001000000000000100010000000010011000000010001001100,4,0.1142,disagreement,244.0,273.0,40.5,40.0,30.0896,30.0575
E6C4-V,15,717,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,100000000100000000000000000000000000000000100000000000000010000010000010000000001,110000001000000011000000011000101001000100000000100001100000001000000001000000000,21,0.1142,disagreement,279.0,315.0,43.0,42.5,30.7306,32.3135
E6C4-V,16,720,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,001101000000000000010010000000000000001110100000000000000000000000000001001000010,000000001100000011000010011000101001000110000000000001000000011010000101000000000,22,0.1303,disagreement,279.0,316.0,43.0,43.5,31.4054,32.9931
E6C4-V,17,728,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,000000000100000000000000000100110000000000000000010000000000010010000001100000000,000000000100000100100010000000001000000011000000011001000000001111000001000000000,16,0.1226,disagreement,224.0,317.0,22.5,45.5,33.3125,35.5325
E6C4-V,18,732,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,010001000100000100000010000000001001000010000000100000010000000001000000010001001,000001001000000001000010011000100001001100000100100001010000000000000001000000000,19,0.1519,disagreement,283.0,318.0,46.5,46.5,27.9513,34.4471
E6C4-V,19,738,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,000000011010000000000000000000000000000100000000000000010010000001000000100000000,000000011010000000000010001000010001000110000000010000010010001001000000000000000,8,0.1075,disagreement,235.0,280.0,48.0,48.0,30.1952,33.6925
E6C4-V,20,744,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,001000010000000000000000001100001000000100000000000000110010000000000010000000001,000000000000000001100000000000100000000010000100010000000000010000000000000000000,18,0.1541,disagreement,236.0,321.0,50.0,49.5,30.6925,32.6658
E6C4-V,21,751,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,000000010000000110100000000000000001000000000000100000000000000011000010100000000,011101111000000001000000011000000000000000000000000000000010000000000000001100001,22,0.1623,disagreement,193.0,228.0,51.5,51.5,28.2642,39.0696
E6C4-V,22,756,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,100000000000000000000000000000010001000101000000000000000000010010000001001100000,000000010000000010000000010000010000000000000000000000100000010000000000000000000,12,0.2044,disagreement,288.0,333.0,52.5,52.5,37.0983,47.5508
E6C4-V,23,762,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,000000011000000000000010000000000001000100000100100000000000000010000000000000001,000001011000000000000000000000000000000001100000001000000000000000000000000000000,11,0.2038,disagreement,126.0,270.0,54.5,54.5,34.5427,40.7131
E6C4-V,24,768,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,110100000000000000000000000000001000000001000000000000100000011000000001101001110,000100001000000000000000010000011000000001100000000000000000000000000000000000000,15,0.2453,disagreement,122.0,326.0,56.0,56.0,32.9281,33.9896
E6C5-N,1,1105,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000000000000000000001000000000000100000000000010000000000100000000000,011000010110000011100010001000111000000111000100111001010000011101000110111101111,35,0.1443,disagreement,236.0,307.0,25.5,25.5,17.1656,23.2435
E6C5-N,2,1107,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000000000001000000010000000100001000000010001000000000000000,011001101000000111000000011000110001000100000000000001000000011010000001001001101,25,0.1584,disagreement,263.0,285.0,26.5,25.0,16.9542,17.5567
E6C5-N,3,1112,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,000101000001000000010000000100000000000000100100000000000000000000000001000000001,100100000111000001110000000100000000000000000100000001100000001100000000111101111,19,0.1895,disagreement,213.0,309.0,28.0,28.0,20.2033,24.3088
E6C5-N,4,1118,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,100000000000000001000000000000000000000001000100000000000000000010000000000001011,100000000000000001000000000000000001000011100100000001000000001010000000000101110,8,0.1126,disagreement,237.0,281.0,29.0,30.0,22.4194,26.5265
E6C5-N,5,1124,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,000101000010000010010000001000000000001010000100000000000000000000000010000100001,100000100101000001100000000100000000000101100100000000100000000100000001100000000,25,0.1889,disagreement,209.0,281.0,32.0,32.0,24.874,24.9704
E6C5-N,6,1130,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,000000000101000010000000000100010000000000000000000001100000000000000000000100010,110001101010000001000010001000000001000000000000000001000000001001000001111101111,25,0.1529,disagreement,270.0,314.0,34.5,34.0,28.0027,30.511
E6C5-N,7,1136,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,100101000000000001100000011000100000001100000000010000000000011000000010000000011,110000100100000001110000001100010000000110000100001000100000001100000001100000000,23,0.1545,disagreement,206.0,280.0,36.0,36.0,23.821,28.1848
E6C5-N,8,1142,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,010001000110000000000000000000000000000000000000011000000000000010000000000000010,110001100111000000110000001100110000001110100100111001100000001011000000000000010,19,0.0759,disagreement,233.0,279.0,38.5,38.0,30.8027,30.5135
E6C5-N,9,1148,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,010000000000000100010000000100011001001001000000100000000000001000000000001000011,101000110000000011110000001100011000001111100100110001100000001000000001101000010,21,0.1164,disagreement,216.0,279.0,34.5,40.0,23.8904,31.99
E6C5-N,10,1154,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,000000101100000110000000000000000000000100000000100001000000011000000000000000010,101000011000000000000000000000000000000110000000110000000000000100000001000000001,16,0.1281,disagreement,224.0,278.0,21.0,42.0,33.6721,32.2423
E6C5-N,11,1160,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,000001000011000010000000010100000000001100000000000000000010000000000001000000001,011000001000000001100010000000110000000001000000011000000000000000000000000000000,22,0.127,disagreement,212.0,322.0,29.5,44.0,30.3052,33.7452
E6C5-N,12,1166,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,011000000000000000000010000000101000001010000000000000000000001010000000000000000,001000000000000000000010001000111000001011000100111001110000001011000000000000000,12,0.1154,disagreement,233.0,287.0,46.0,46.0,38.0565,41.9467
E6C5-N,13,1173,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,001000000000000000100000011000101000000000000000000000100000000100000101000100000,000000000100000011000000000000000000000000000100000000100000001000000000000000000,15,0.1732,disagreement,242.0,326.0,48.0,48.0,33.6044,36.1835
E6C5-N,14,1178,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,000000001100000010000000000100010000000000000000000000000000000000000000000000000,001000010000000010100010000000000000000000000000000000000000000000000000000000000,8,0.1661,disagreement,243.0,327.0,50.0,50.0,36.1398,52.8702
E6C5-N,15,1184,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000000010000000000000000000100000000000000000000000001000000000001000,110001111000000000000000000000001000001000000000111000000000000000000010100000010,19,0.149,disagreement,270.0,286.0,21.0,52.0,29.0785,39.3579
E6C5-N,16,1190,E6C5-N.mp4,712babc98d4330c16a072ca1929792c33f5f07c7565858411310c8853eb7913a,independent-grid-line-plus-ring-read-v1,pending,False,100000100001000000000000000000010000001000000000001000000000000100000000010100001,000000100001000000000000000000010000001000000000011000000010000000000000000000000,7,0.1584,disagreement,233.0,287.0,54.0,54.0,39.2804,42.4285
Youtube_1,1,49,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,000100101000000000010010000000001000001010100100100000000000010000000000000000010,101101101000000010110010011100111001001111100100111001110010011111000110000100010,26,0.1586,disagreement,252.0,226.0,48.0,48.0,20.6781,21.5402
Youtube_1,2,53,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,000100000010000000010010001000010000000001000000010000000000000000000000110000001,010100000110000011110010001100010001000001000000010000100000001000000000110000000,10,0.136,disagreement,248.0,234.0,46.0,46.0,21.6892,22.8908
Youtube_1,3,54,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,000000100000000000000000000100100000000000100000000000000010010000000101010000100,000000100000000000000000000100100000000000100000000000000010010000000100010000100,1,0.1504,near support,252.0,234.0,48.0,46.5,22.4779,23.5094
Youtube_1,4,59,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000001100000001000001000000000100000100000000000000000000010001100000,000000000000000000100000001000001000000000100000100000000000000000000010001100000,1,0.1515,near support,252.0,234.0,48.0,46.5,22.9067,23.3671
Youtube_1,5,64,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,000001100101000001000000000000010000001000000000001000000000000010000001000000010,100000110010000000100000000100001000000100000100000000100000000001000000100000000,21,0.1975,disagreement,203.0,234.0,48.0,46.5,21.8775,24.7667
Youtube_1,6,67,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000000000010000000000000100000000000000000000000000000000000,100000000000000000100000000100001000000000000100000000100000000000000000100000000,7,0.2009,disagreement,203.0,234.0,48.0,46.5,23.7102,25.6785
Youtube_1,7,72,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000000000010000100000001000000000000000000000000000001000000010001000,100000000000000000100000000100000000000000000100000000100000000000000000101000100,13,0.1956,disagreement,203.0,234.0,48.0,46.5,23.2292,25.526
Youtube_1,8,78,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,000000000100000000110010001100000000000000000000000000100000000000000001100001100,100000000010000000110000000100000000000000000100000000110000000000000000100000110,10,0.1956,disagreement,203.0,234.0,48.0,46.5,23.3998,25.55
Youtube_1,9,81,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,000001000001000010000000001000101001000010000000000000000000000010000100000000101,100000100000000001100000000100010000000001000100000000100000000001000010100000010,25,0.191,disagreement,203.0,234.0,48.0,46.5,22.8104,24.9094
Youtube_1,10,86,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000010000000000000000000000010000100100000000000000000000010000000000,100000000000000001100000000100000000000001000100010000100000000000000001100000000,13,0.2007,disagreement,203.0,234.0,48.0,46.5,24.0765,26.3954
Youtube_1,11,92,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,000100100000000000000000000000011000000110000000000000100000000000000000000000100,100000010000000000100000000100001000000011000100000000110000000000000000100000010,14,0.2044,disagreement,203.0,234.0,48.0,46.5,23.2525,25.6123
Youtube_1,12,95,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,010000001000000000010010000000001000000010000000101000100000010001000000000000000,101000000000000000100000000100000000000001000100010000110000001000000000100000000,20,0.204,disagreement,203.0,234.0,48.0,46.5,23.564,25.5823
Youtube_1,13,101,Youtube_1.mp4,d43b43e0f4bad09e9fdec79a43d960b23ee0a11ccc4aee34f26387232b9f1ae1,independent-grid-line-plus-ring-read-v1,pending,False,000000001000000010000010000000000000000010000100000000100000000000000000001000000,100000000000000001100000000100000000000001000100000000110000000000000000100100000,13,0.1977,disagreement,203.0,234.0,48.0,46.5,23.9306,26.7112
